Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
219-73-6681,Alex,Yangon,Normal,Female,Health and beauty,34.11,7,11.9385,250.7085,3/2/2019,12:18:00 PM,Credit card,238.7700,4.761904762,11.9385,5.2
701-97-6556,Giza,Naypyitaw,Normal,Male,Home and lifestyle,49.43,9,22.2435,467.1135,1/29/2019,4:26:00 PM,Credit card,444.8700,4.761904762,22.2435,7.9
312-46-2412,Giza,Naypyitaw,Normal,Male,Electronic accessories,81.64,3,12.2460,257.1660,3/21/2019,1:10:00 PM,Credit card,244.9200,4.761904762,12.2460,7.0
340-36-1770,Giza,Naypyitaw,Member,Female,Home and lifestyle,94.87,8,37.9480,796.9080,2/8/2019,3:43:00 PM,Ewallet,758.9600,4.761904762,37.9480,5.0
540-24-4714,Cairo,Mandalay,Member,Male,Sports and travel,12.88,2,1.2880,27.0480,2/13/2019,2:21:00 PM,Cash,25.7600,4.761904762,1.2880,8.6
994-75-2706,Cairo,Mandalay,Member,Female,Sports and travel,34.07,3,5.1105,107.3205,3/30/2019,11:06:00 AM,Credit card,102.2100,4.761904762,5.1105,7.7
207-31-2934,Alex,Yangon,Member,Female,Electronic accessories,84.12,1,4.2060,88.3260,3/6/2019,2:45:00 PM,Cash,84.1200,4.761904762,4.2060,8.6
762-56-6482,Giza,Naypyitaw,Member,Male,Electronic accessories,75.93,2,7.5930,159.4530,1/20/2019,5:26:00 PM,Ewallet,151.8600,4.761904762,7.5930,5.5
187-44-7101,Giza,Naypyitaw,Normal,Female,Fashion accessories,40.72,9,18.3240,384.8040,1/22/2019,8:15:00 PM,Ewallet,366.4800,4.761904762,18.3240,8.5
921-64-7773,Cairo,Mandalay,Normal,Female,Food and beverages,47.95,4,9.5900,201.3900,1/18/2019,8:23:00 PM,Ewallet,191.8000,4.761904762,9.5900,6.7
186-53-6157,Alex,Yangon,Normal,Male,Sports and travel,74.59,9,33.5655,704.8755,1/9/2019,10:25:00 AM,Ewallet,671.3100,4.761904762,33.5655,8.0
746-94-9516,Cairo,Mandalay,Normal,Female,Sports and travel,23.59,10,11.7950,247.6950,1/8/2019,8:44:00 PM,Credit card,235.9000,4.761904762,11.7950,9.2
946-45-9647,Cairo,Mandalay,Member,Female,Sports and travel,76.84,6,23.0520,484.0920,1/2/2019,8:13:00 PM,Credit card,461.0400,4.761904762,23.0520,7.7
514-35-5940,Cairo,Mandalay,Member,Male,Food and beverages,68.68,6,20.6040,432.6840,3/25/2019,3:24:00 PM,Credit card,412.0800,4.761904762,20.6040,8.3
318-21-9383,Alex,Yangon,Normal,Female,Fashion accessories,56.84,9,25.5780,537.1380,2/6/2019,12:01:00 PM,Ewallet,511.5600,4.761904762,25.5780,9.3
843-64-9278,Cairo,Mandalay,Member,Male,Home and lifestyle,63.33,4,12.6660,265.9860,2/8/2019,2:40:00 PM,Credit card,253.3200,4.761904762,12.6660,6.1
405-83-1085,Alex,Yangon,Normal,Female,Electronic accessories,78.09,2,7.8090,163.9890,2/27/2019,7:36:00 PM,Credit card,156.1800,4.761904762,7.8090,9.4
458-48-5661,Cairo,Mandalay,Member,Female,Food and beverages,69.90,10,34.9500,733.9500,1/30/2019,1:06:00 PM,Cash,699.0000,4.761904762,34.9500,7.1
200-28-7974,Alex,Yangon,Normal,Male,Health and beauty,84.06,6,25.2180,529.5780,2/28/2019,10:27:00 AM,Ewallet,504.3600,4.761904762,25.2180,6.9
702-81-9502,Giza,Naypyitaw,Normal,Female,Food and beverages,17.03,9,7.6635,160.9335,2/21/2019,5:40:00 PM,Cash,153.2700,4.761904762,7.6635,10.0
943-30-3364,Cairo,Mandalay,Member,Female,Fashion accessories,93.79,8,37.5160,787.8360,2/23/2019,5:08:00 PM,Credit card,750.3200,4.761904762,37.5160,7.1
584-14-3569,Cairo,Mandalay,Normal,Male,Food and beverages,20.63,4,4.1260,86.6460,2/28/2019,4:07:00 PM,Ewallet,82.5200,4.761904762,4.1260,6.2
480-49-7135,Giza,Naypyitaw,Normal,Female,Sports and travel,13.63,3,2.0445,42.9345,1/16/2019,10:50:00 AM,Ewallet,40.8900,4.761904762,2.0445,4.9
320-33-9008,Cairo,Mandalay,Member,Male,Food and beverages,47.96,5,11.9900,251.7900,2/6/2019,3:04:00 PM,Ewallet,239.8000,4.761904762,11.9900,6.5
900-58-8786,Cairo,Mandalay,Member,Male,Food and beverages,37.87,8,15.1480,318.1080,2/13/2019,8:29:00 PM,Cash,302.9600,4.761904762,15.1480,8.0
919-89-7711,Alex,Yangon,Normal,Male,Sports and travel,87.97,6,26.3910,554.2110,1/12/2019,3:34:00 PM,Ewallet,527.8200,4.761904762,26.3910,9.7
824-13-6060,Giza,Naypyitaw,Member,Male,Electronic accessories,76.23,2,7.6230,160.0830,1/22/2019,7:34:00 PM,Credit card,152.4600,4.761904762,7.6230,8.5
119-25-9713,Cairo,Mandalay,Member,Male,Home and lifestyle,56.96,8,22.7840,478.4640,3/6/2019,1:15:00 PM,Credit card,455.6800,4.761904762,22.7840,9.0
428-61-1737,Cairo,Mandalay,Normal,Male,Home and lifestyle,49.98,9,22.4910,472.3110,3/19/2019,4:11:00 PM,Cash,449.8200,4.761904762,22.4910,4.1
217-22-9876,Cairo,Mandalay,Member,Female,Electronic accessories,38.56,5,9.6400,202.4400,1/12/2019,12:16:00 PM,Ewallet,192.8000,4.761904762,9.6400,4.9
433-33-1445,Giza,Naypyitaw,Member,Female,Sports and travel,71.07,1,3.5535,74.6235,3/20/2019,11:20:00 AM,Ewallet,71.0700,4.761904762,3.5535,6.5
307-40-4874,Giza,Naypyitaw,Normal,Female,Health and beauty,33.21,2,3.3210,69.7410,1/7/2019,2:03:00 PM,Cash,66.4200,4.761904762,3.3210,6.8
748-39-1305,Giza,Naypyitaw,Normal,Male,Electronic accessories,15.89,1,0.7945,16.6845,2/22/2019,6:41:00 PM,Ewallet,15.8900,4.761904762,0.7945,5.8
901-28-7116,Giza,Naypyitaw,Member,Male,Food and beverages,50.14,9,22.5630,473.8230,1/27/2019,4:58:00 PM,Credit card,451.2600,4.761904762,22.5630,6.7
768-31-1008,Alex,Yangon,Member,Female,Home and lifestyle,83.14,10,41.5700,872.9700,2/7/2019,7:16:00 PM,Credit card,831.4000,4.761904762,41.5700,6.3
960-75-5609,Giza,Naypyitaw,Member,Male,Fashion accessories,85.82,4,17.1640,360.4440,3/16/2019,6:36:00 PM,Ewallet,343.2800,4.761904762,17.1640,5.8
386-65-4454,Giza,Naypyitaw,Normal,Female,Fashion accessories,72.86,3,10.9290,229.5090,3/13/2019,2:48:00 PM,Credit card,218.5800,4.761904762,10.9290,6.7
315-68-6381,Alex,Yangon,Member,Male,Fashion accessories,69.60,6,20.8800,438.4800,2/13/2019,10:38:00 AM,Cash,417.6000,4.761904762,20.8800,4.0
813-72-7435,Alex,Yangon,Member,Male,Food and beverages,70.54,7,24.6890,518.4690,3/13/2019,10:57:00 AM,Credit card,493.7800,4.761904762,24.6890,6.7
466-59-3903,Alex,Yangon,Member,Male,Sports and travel,41.77,7,14.6195,307.0095,3/18/2019,3:59:00 PM,Ewallet,292.3900,4.761904762,14.6195,6.7
826-55-4137,Alex,Yangon,Member,Female,Fashion accessories,76.88,5,19.2200,403.6200,3/29/2019,1:14:00 PM,Cash,384.4000,4.761904762,19.2200,9.8
107-35-7489,Alex,Yangon,Member,Female,Food and beverages,35.27,10,17.6350,370.3350,1/27/2019,6:31:00 PM,Ewallet,352.7000,4.761904762,17.6350,7.3
279-18-3101,Cairo,Mandalay,Member,Male,Home and lifestyle,76.49,10,38.2450,803.1450,3/14/2019,7:54:00 PM,Ewallet,764.9000,4.761904762,38.2450,9.3
123-98-9731,Cairo,Mandalay,Normal,Female,Health and beauty,80.40,4,16.0800,337.6800,3/28/2019,4:41:00 PM,Credit card,321.6000,4.761904762,16.0800,9.7
964-62-5489,Alex,Yangon,Member,Female,Sports and travel,86.85,6,26.0550,547.1550,2/25/2019,3:33:00 PM,Ewallet,521.1000,4.761904762,26.0550,9.3
559-50-1084,Alex,Yangon,Normal,Male,Home and lifestyle,14.23,7,4.9805,104.5905,3/10/2019,11:56:00 AM,Credit card,99.6100,4.761904762,4.9805,8.8
355-35-3694,Cairo,Mandalay,Normal,Female,Health and beauty,30.31,7,10.6085,222.7785,1/10/2019,8:40:00 PM,Ewallet,212.1700,4.761904762,10.6085,4.2
442-42-5049,Giza,Naypyitaw,Member,Female,Electronic accessories,82.73,10,41.3650,868.6650,3/22/2019,3:53:00 PM,Ewallet,827.3000,4.761904762,41.3650,8.9
734-66-2567,Cairo,Mandalay,Normal,Male,Health and beauty,81.47,2,8.1470,171.0870,3/18/2019,10:58:00 AM,Ewallet,162.9400,4.761904762,8.1470,6.3
921-66-1897,Cairo,Mandalay,Normal,Female,Health and beauty,15.85,3,2.3775,49.9275,1/8/2019,11:43:00 AM,Ewallet,47.5500,4.761904762,2.3775,7.4
732-62-4819,Giza,Naypyitaw,Member,Female,Sports and travel,86.49,7,30.2715,635.7015,1/13/2019,5:50:00 PM,Cash,605.4300,4.761904762,30.2715,9.3
629-52-4153,Cairo,Mandalay,Member,Male,Health and beauty,19.12,1,0.9560,20.0760,2/28/2019,7:45:00 PM,Ewallet,19.1200,4.761904762,0.9560,7.6
621-42-6822,Alex,Yangon,Normal,Female,Fashion accessories,91.39,3,13.7085,287.8785,3/23/2019,7:28:00 PM,Ewallet,274.1700,4.761904762,13.7085,5.5
546-75-6861,Alex,Yangon,Normal,Male,Electronic accessories,15.44,5,3.8600,81.0600,3/16/2019,5:19:00 PM,Credit card,77.2000,4.761904762,3.8600,6.1
773-96-3369,Giza,Naypyitaw,Member,Male,Food and beverages,97.32,9,43.7940,919.6740,3/17/2019,6:54:00 PM,Ewallet,875.8800,4.761904762,43.7940,6.5
449-34-8794,Alex,Yangon,Normal,Female,Food and beverages,97.89,4,19.5780,411.1380,1/9/2019,7:21:00 PM,Credit card,391.5600,4.761904762,19.5780,5.8
607-38-1060,Giza,Naypyitaw,Member,Male,Sports and travel,24.61,8,9.8440,206.7240,1/6/2019,7:13:00 PM,Ewallet,196.8800,4.761904762,9.8440,6.9
509-33-1110,Giza,Naypyitaw,Normal,Male,Health and beauty,82.65,7,28.9275,607.4775,1/27/2019,3:01:00 PM,Credit card,578.5500,4.761904762,28.9275,4.7
144-13-4262,Giza,Naypyitaw,Member,Female,Electronic accessories,49.64,10,24.8200,521.2200,2/16/2019,1:56:00 PM,Cash,496.4000,4.761904762,24.8200,8.3
300-12-3884,Giza,Naypyitaw,Normal,Male,Health and beauty,86.28,4,17.2560,362.3760,1/23/2019,8:08:00 PM,Cash,345.1200,4.761904762,17.2560,7.9
567-40-7056,Alex,Yangon,Normal,Male,Food and beverages,40.45,4,8.0900,169.8900,2/9/2019,7:56:00 PM,Cash,161.8000,4.761904762,8.0900,9.3
296-78-7196,Alex,Yangon,Normal,Female,Food and beverages,20.66,3,3.0990,65.0790,1/25/2019,4:40:00 PM,Ewallet,61.9800,4.761904762,3.0990,9.5
908-29-6368,Cairo,Mandalay,Member,Male,Fashion accessories,62.86,9,28.2870,594.0270,2/7/2019,2:55:00 PM,Ewallet,565.7400,4.761904762,28.2870,9.1
903-70-2062,Cairo,Mandalay,Member,Female,Fashion accessories,89.73,4,17.9460,376.8660,1/11/2019,6:23:00 PM,Cash,358.9200,4.761904762,17.9460,7.1
811-71-9106,Alex,Yangon,Normal,Female,Food and beverages,38.96,6,11.6880,245.4480,3/9/2019,4:40:00 PM,Credit card,233.7600,4.761904762,11.6880,7.9
983-40-7486,Alex,Yangon,Member,Female,Sports and travel,29.76,4,5.9520,124.9920,2/27/2019,4:36:00 PM,Ewallet,119.0400,4.761904762,5.9520,9.6
869-20-5834,Giza,Naypyitaw,Normal,Female,Electronic accessories,32.91,2,3.2910,69.1110,1/18/2019,7:02:00 PM,Cash,65.8200,4.761904762,3.2910,7.1
518-57-9151,Giza,Naypyitaw,Normal,Female,Sports and travel,48.35,8,19.3400,406.1400,2/25/2019,10:11:00 AM,Cash,386.8000,4.761904762,19.3400,5.4
962-74-9401,Cairo,Mandalay,Member,Female,Electronic accessories,16.83,2,1.6830,35.3430,2/7/2019,11:07:00 AM,Ewallet,33.6600,4.761904762,1.6830,6.2
437-42-5959,Cairo,Mandalay,Normal,Male,Fashion accessories,28.03,4,5.6060,117.7260,3/28/2019,7:08:00 PM,Credit card,112.1200,4.761904762,5.6060,8.4
942-54-7616,Giza,Naypyitaw,Normal,Male,Sports and travel,10.77,5,2.6925,56.5425,2/6/2019,8:32:00 PM,Ewallet,53.8500,4.761904762,2.6925,9.2
339-76-8679,Alex,Yangon,Normal,Female,Health and beauty,30.42,4,6.0840,127.7640,3/2/2019,3:54:00 PM,Ewallet,121.6800,4.761904762,6.0840,6.6
973-81-1493,Cairo,Mandalay,Normal,Male,Food and beverages,47.59,8,19.0360,399.7560,2/27/2019,12:19:00 PM,Credit card,380.7200,4.761904762,19.0360,4.1
529-64-7608,Cairo,Mandalay,Normal,Female,Food and beverages,85.09,6,25.5270,536.0670,1/29/2019,10:36:00 AM,Ewallet,510.5400,4.761904762,25.5270,9.5
744-87-7404,Alex,Yangon,Normal,Male,Sports and travel,97.95,6,29.3850,617.0850,3/14/2019,11:34:00 AM,Cash,587.7000,4.761904762,29.3850,5.1
411-21-3808,Alex,Yangon,Member,Male,Health and beauty,39.60,8,15.8400,332.6400,3/23/2019,7:31:00 PM,Ewallet,316.8000,4.761904762,15.8400,5.1
310-39-5769,Alex,Yangon,Member,Female,Health and beauty,92.02,7,32.2070,676.3470,2/6/2019,3:33:00 PM,Ewallet,644.1400,4.761904762,32.2070,5.0
649-63-8835,Giza,Naypyitaw,Member,Female,Electronic accessories,45.20,2,4.5200,94.9200,1/17/2019,12:55:00 PM,Ewallet,90.4000,4.761904762,4.5200,5.9
688-49-4325,Cairo,Mandalay,Normal,Female,Electronic accessories,69.83,3,10.4745,219.9645,3/19/2019,10:09:00 AM,Cash,209.4900,4.761904762,10.4745,4.4
436-82-9043,Giza,Naypyitaw,Normal,Female,Food and beverages,64.44,4,12.8880,270.6480,3/9/2019,10:47:00 AM,Ewallet,257.7600,4.761904762,12.8880,5.7
727-32-7800,Giza,Naypyitaw,Member,Male,Food and beverages,41.21,5,10.3025,216.3525,2/20/2019,4:29:00 PM,Cash,206.0500,4.761904762,10.3025,9.5
815-15-4927,Alex,Yangon,Member,Female,Fashion accessories,72.87,2,7.2870,153.0270,2/20/2019,6:18:00 PM,Credit card,145.7400,4.761904762,7.2870,9.5
521-80-2986,Cairo,Mandalay,Normal,Male,Health and beauty,75.39,4,15.0780,316.6380,3/5/2019,6:49:00 PM,Cash,301.5600,4.761904762,15.0780,6.5
573-13-2199,Alex,Yangon,Normal,Female,Home and lifestyle,32.75,9,14.7375,309.4875,1/6/2019,4:54:00 PM,Ewallet,294.7500,4.761904762,14.7375,6.4
786-69-8942,Alex,Yangon,Normal,Male,Health and beauty,32.55,3,4.8825,102.5325,2/11/2019,6:42:00 PM,Ewallet,97.6500,4.761904762,4.8825,8.3
274-12-2646,Giza,Naypyitaw,Member,Female,Health and beauty,22.62,5,5.6550,118.7550,1/21/2019,6:47:00 PM,Cash,113.1000,4.761904762,5.6550,5.0
551-55-3915,Cairo,Mandalay,Member,Male,Fashion accessories,78.72,5,19.6800,413.2800,1/20/2019,6:13:00 PM,Cash,393.6000,4.761904762,19.6800,8.2
806-49-8274,Cairo,Mandalay,Member,Male,Health and beauty,83.04,2,8.3040,174.3840,2/19/2019,4:49:00 PM,Ewallet,166.0800,4.761904762,8.3040,9.6
116-63-1457,Giza,Naypyitaw,Member,Female,Electronic accessories,91.79,4,18.3580,385.5180,1/12/2019,8:42:00 PM,Ewallet,367.1600,4.761904762,18.3580,5.3
145-63-9396,Alex,Yangon,Member,Female,Home and lifestyle,81.72,3,12.2580,257.4180,1/22/2019,6:40:00 PM,Ewallet,245.1600,4.761904762,12.2580,7.7
337-37-2734,Cairo,Mandalay,Normal,Female,Electronic accessories,45.56,7,15.9460,334.8660,1/16/2019,10:25:00 AM,Credit card,318.9200,4.761904762,15.9460,5.9
773-45-7045,Giza,Naypyitaw,Member,Male,Electronic accessories,29.15,4,5.8300,122.4300,1/9/2019,4:19:00 PM,Credit card,116.6000,4.761904762,5.8300,7.0
357-22-6314,Alex,Yangon,Normal,Male,Home and lifestyle,74.13,10,37.0650,778.3650,1/22/2019,12:40:00 PM,Credit card,741.3000,4.761904762,37.0650,5.9
723-84-8354,Cairo,Mandalay,Normal,Male,Food and beverages,53.39,6,16.0170,336.3570,1/3/2019,7:45:00 PM,Ewallet,320.3400,4.761904762,16.0170,5.4
342-64-4990,Cairo,Mandalay,Member,Male,Electronic accessories,78.30,2,7.8300,164.4300,2/9/2019,3:31:00 PM,Cash,156.6000,4.761904762,7.8300,5.2
842-86-8270,Giza,Naypyitaw,Normal,Male,Home and lifestyle,28.39,1,1.4195,29.8095,1/31/2019,3:41:00 PM,Ewallet,28.3900,4.761904762,1.4195,7.1
334-52-6615,Giza,Naypyitaw,Member,Male,Food and beverages,68.32,5,17.0800,358.6800,1/4/2019,10:58:00 AM,Credit card,341.6000,4.761904762,17.0800,9.9
993-58-9543,Cairo,Mandalay,Normal,Male,Sports and travel,72.67,4,14.5340,305.2140,3/19/2019,8:00:00 PM,Ewallet,290.6800,4.761904762,14.5340,9.2
244-36-3057,Alex,Yangon,Member,Male,Food and beverages,95.83,1,4.7915,100.6215,3/23/2019,6:53:00 PM,Ewallet,95.8300,4.761904762,4.7915,5.4
268-35-5012,Alex,Yangon,Normal,Male,Food and beverages,48.36,8,19.3440,406.2240,2/9/2019,1:19:00 PM,Cash,386.8800,4.761904762,19.3440,7.5
468-60-7188,Cairo,Mandalay,Member,Female,Sports and travel,28.13,8,11.2520,236.2920,1/11/2019,4:32:00 PM,Credit card,225.0400,4.761904762,11.2520,8.4
880-58-8002,Alex,Yangon,Member,Female,Food and beverages,83.76,8,33.5040,703.5840,1/3/2019,6:09:00 PM,Credit card,670.0800,4.761904762,33.5040,8.4
390-58-8878,Giza,Naypyitaw,Member,Female,Electronic accessories,44.24,5,11.0600,232.2600,2/28/2019,5:12:00 PM,Ewallet,221.2000,4.761904762,11.0600,9.5
603-61-7812,Alex,Yangon,Normal,Female,Sports and travel,11.16,9,5.0220,105.4620,2/17/2019,5:19:00 PM,Credit card,100.4400,4.761904762,5.0220,9.9
494-82-3660,Alex,Yangon,Member,Female,Home and lifestyle,46.79,1,2.3395,49.1295,1/16/2019,3:32:00 PM,Credit card,46.7900,4.761904762,2.3395,6.9
494-64-5043,Cairo,Mandalay,Member,Female,Health and beauty,43.14,1,2.1570,45.2970,3/25/2019,3:40:00 PM,Credit card,43.1400,4.761904762,2.1570,8.1
719-68-3414,Cairo,Mandalay,Normal,Male,Food and beverages,69.91,3,10.4865,220.2165,2/3/2019,7:42:00 PM,Ewallet,209.7300,4.761904762,10.4865,4.1
823-85-2316,Alex,Yangon,Member,Female,Electronic accessories,68.00,7,23.8000,499.8000,2/20/2019,4:16:00 PM,Credit card,476.0000,4.761904762,23.8000,5.8
415-62-2456,Cairo,Mandalay,Member,Female,Electronic accessories,69.26,7,24.2410,509.0610,3/17/2019,2:47:00 PM,Ewallet,484.8200,4.761904762,24.2410,9.6
935-72-1025,Giza,Naypyitaw,Member,Male,Fashion accessories,72.91,1,3.6455,76.5555,1/22/2019,4:33:00 PM,Cash,72.9100,4.761904762,3.6455,7.9
290-27-4244,Cairo,Mandalay,Normal,Male,Food and beverages,48.79,3,7.3185,153.6885,2/17/2019,11:28:00 AM,Credit card,146.3700,4.761904762,7.3185,8.9
365-62-8220,Alex,Yangon,Member,Male,Health and beauty,28.08,3,4.2120,88.4520,1/25/2019,2:05:00 PM,Cash,84.2400,4.761904762,4.2120,4.7
589-72-2651,Alex,Yangon,Member,Male,Home and lifestyle,40.79,10,20.3950,428.2950,1/31/2019,10:42:00 AM,Credit card,407.9000,4.761904762,20.3950,8.7
484-87-9520,Alex,Yangon,Normal,Female,Sports and travel,18.72,9,8.4240,176.9040,1/1/2019,3:38:00 PM,Cash,168.4800,4.761904762,8.4240,6.0
469-95-7528,Cairo,Mandalay,Normal,Male,Home and lifestyle,90.11,6,27.0330,567.6930,1/31/2019,3:51:00 PM,Ewallet,540.6600,4.761904762,27.0330,4.0
716-25-9693,Cairo,Mandalay,Normal,Male,Home and lifestyle,46.16,3,6.9240,145.4040,1/4/2019,5:39:00 PM,Credit card,138.4800,4.761904762,6.9240,8.0
753-51-1272,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.34,4,11.2680,236.6280,1/1/2019,3:43:00 PM,Cash,225.3600,4.761904762,11.2680,5.4
456-64-8800,Giza,Naypyitaw,Member,Female,Home and lifestyle,46.01,10,23.0050,483.1050,1/11/2019,7:12:00 PM,Credit card,460.1000,4.761904762,23.0050,4.9
230-73-2426,Cairo,Mandalay,Normal,Female,Electronic accessories,88.86,9,39.9870,839.7270,1/5/2019,5:07:00 PM,Cash,799.7400,4.761904762,39.9870,8.0
816-21-2728,Alex,Yangon,Normal,Male,Electronic accessories,31.90,3,4.7850,100.4850,3/26/2019,3:57:00 PM,Cash,95.7000,4.761904762,4.7850,8.6
226-95-3224,Alex,Yangon,Normal,Male,Fashion accessories,74.73,8,29.8920,627.7320,3/27/2019,3:55:00 PM,Ewallet,597.8400,4.761904762,29.8920,9.6
834-58-8159,Cairo,Mandalay,Member,Male,Home and lifestyle,15.82,6,4.7460,99.6660,2/18/2019,11:18:00 AM,Ewallet,94.9200,4.761904762,4.7460,4.7
686-57-3087,Giza,Naypyitaw,Normal,Female,Food and beverages,76.65,4,15.3300,321.9300,1/15/2019,10:19:00 AM,Ewallet,306.6000,4.761904762,15.3300,7.5
889-56-3069,Alex,Yangon,Member,Male,Sports and travel,86.24,7,30.1840,633.8640,2/10/2019,10:34:00 AM,Cash,603.6800,4.761904762,30.1840,5.9
566-28-5643,Giza,Naypyitaw,Member,Male,Food and beverages,85.35,8,34.1400,716.9400,3/29/2019,3:19:00 PM,Credit card,682.8000,4.761904762,34.1400,9.9
746-37-9110,Alex,Yangon,Normal,Female,Health and beauty,34.61,10,17.3050,363.4050,3/3/2019,3:09:00 PM,Credit card,346.1000,4.761904762,17.3050,5.3
853-16-3933,Cairo,Mandalay,Normal,Female,Home and lifestyle,94.10,4,18.8200,395.2200,3/31/2019,8:58:00 PM,Ewallet,376.4000,4.761904762,18.8200,9.9
584-54-7412,Cairo,Mandalay,Normal,Male,Food and beverages,45.31,7,15.8585,333.0285,3/28/2019,2:18:00 PM,Credit card,317.1700,4.761904762,15.8585,9.5
234-51-1886,Cairo,Mandalay,Normal,Female,Fashion accessories,87.06,7,30.4710,639.8910,1/13/2019,12:36:00 PM,Ewallet,609.4200,4.761904762,30.4710,6.7
323-35-1149,Giza,Naypyitaw,Normal,Male,Fashion accessories,36.20,3,5.4300,114.0300,1/27/2019,12:24:00 PM,Cash,108.6000,4.761904762,5.4300,8.1
585-32-1859,Alex,Yangon,Member,Female,Food and beverages,93.34,2,9.3340,196.0140,2/15/2019,4:09:00 PM,Credit card,186.6800,4.761904762,9.3340,8.3
600-48-3826,Alex,Yangon,Normal,Male,Sports and travel,13.06,4,2.6120,54.8520,2/20/2019,8:24:00 PM,Cash,52.2400,4.761904762,2.6120,7.8
184-25-9015,Giza,Naypyitaw,Member,Male,Food and beverages,43.06,2,4.3060,90.4260,1/15/2019,7:36:00 PM,Cash,86.1200,4.761904762,4.3060,5.6
493-71-8105,Cairo,Mandalay,Normal,Male,Health and beauty,18.51,10,9.2550,194.3550,1/24/2019,3:04:00 PM,Credit card,185.1000,4.761904762,9.2550,9.5
669-78-9684,Cairo,Mandalay,Normal,Male,Food and beverages,26.64,1,1.3320,27.9720,2/20/2019,7:34:00 PM,Credit card,26.6400,4.761904762,1.3320,8.9
220-33-3948,Cairo,Mandalay,Member,Female,Home and lifestyle,21.17,4,4.2340,88.9140,3/26/2019,11:02:00 AM,Ewallet,84.6800,4.761904762,4.2340,7.5
971-14-2386,Cairo,Mandalay,Member,Female,Home and lifestyle,24.51,9,11.0295,231.6195,2/2/2019,6:10:00 PM,Cash,220.5900,4.761904762,11.0295,9.9
631-47-9750,Cairo,Mandalay,Normal,Male,Food and beverages,10.01,5,2.5025,52.5525,1/6/2019,5:44:00 PM,Cash,50.0500,4.761904762,2.5025,7.1
804-22-1732,Giza,Naypyitaw,Member,Male,Electronic accessories,64.56,9,29.0520,610.0920,1/27/2019,12:19:00 PM,Ewallet,581.0400,4.761904762,29.0520,9.7
384-26-7914,Cairo,Mandalay,Member,Female,Home and lifestyle,59.69,10,29.8450,626.7450,2/15/2019,4:41:00 PM,Ewallet,596.9000,4.761904762,29.8450,6.4
246-78-4338,Alex,Yangon,Member,Female,Fashion accessories,95.03,7,33.2605,698.4705,3/30/2019,8:12:00 PM,Credit card,665.2100,4.761904762,33.2605,6.2
267-63-3514,Cairo,Mandalay,Normal,Female,Sports and travel,68.30,9,30.7350,645.4350,3/19/2019,10:38:00 AM,Ewallet,614.7000,4.761904762,30.7350,4.5
167-52-2457,Alex,Yangon,Normal,Female,Home and lifestyle,57.83,9,26.0235,546.4935,2/22/2019,12:55:00 PM,Ewallet,520.4700,4.761904762,26.0235,5.6
207-25-3879,Alex,Yangon,Normal,Female,Health and beauty,43.94,4,8.7880,184.5480,2/18/2019,6:22:00 PM,Credit card,175.7600,4.761904762,8.7880,7.4
149-31-6210,Giza,Naypyitaw,Normal,Male,Home and lifestyle,59.64,10,29.8200,626.2200,1/13/2019,8:50:00 PM,Credit card,596.4000,4.761904762,29.8200,7.3
109-97-9414,Giza,Naypyitaw,Member,Male,Electronic accessories,52.92,3,7.9380,166.6980,2/3/2019,4:36:00 PM,Credit card,158.7600,4.761904762,7.9380,5.6
794-87-7852,Cairo,Mandalay,Normal,Male,Sports and travel,67.53,6,20.2590,425.4390,2/1/2019,3:51:00 PM,Cash,405.1800,4.761904762,20.2590,7.0
412-91-2424,Giza,Naypyitaw,Normal,Female,Home and lifestyle,95.74,9,43.0830,904.7430,1/30/2019,11:40:00 AM,Ewallet,861.6600,4.761904762,43.0830,4.5
158-20-5683,Alex,Yangon,Normal,Male,Sports and travel,95.04,3,14.2560,299.3760,3/15/2019,8:32:00 PM,Credit card,285.1200,4.761904762,14.2560,4.8
227-61-1227,Giza,Naypyitaw,Member,Male,Fashion accessories,56.35,9,25.3575,532.5075,3/31/2019,4:44:00 PM,Credit card,507.1500,4.761904762,25.3575,8.5
723-15-8350,Alex,Yangon,Member,Male,Electronic accessories,99.48,9,44.7660,940.0860,3/29/2019,11:23:00 AM,Ewallet,895.3200,4.761904762,44.7660,7.1
482-24-6537,Alex,Yangon,Member,Male,Home and lifestyle,48.05,7,16.8175,353.1675,1/22/2019,2:30:00 PM,Cash,336.3500,4.761904762,16.8175,5.6
322-49-9446,Alex,Yangon,Member,Female,Food and beverages,76.42,10,38.2100,802.4100,2/20/2019,5:03:00 PM,Cash,764.2000,4.761904762,38.2100,4.0
105-54-4050,Giza,Naypyitaw,Normal,Female,Health and beauty,39.57,6,11.8710,249.2910,1/14/2019,11:27:00 AM,Cash,237.4200,4.761904762,11.8710,5.2
226-72-1113,Cairo,Mandalay,Member,Female,Electronic accessories,56.29,3,8.4435,177.3135,2/22/2019,5:25:00 PM,Cash,168.8700,4.761904762,8.4435,5.8
211-66-8198,Giza,Naypyitaw,Member,Male,Home and lifestyle,90.30,9,40.6350,853.3350,2/4/2019,4:00:00 PM,Cash,812.7000,4.761904762,40.6350,9.3
